خطاب	خطاب
اْ برهان الدين مولى جه فرماوسس ؛	اْ برهان الدين مولى uni062C06BE.liga.init.medi فرماوے ؛
ته اثثنسس كروانو ؛	uni062A06BE.liga.init.medi اپنے كروانو ؛
تو} فائدة كرسسس،	تو} فائدة كرےس،
انسس هر حال ما مولى طرف شوق راكهجو	انے هر حال ما مولى طرف شوق راuni06430647.liga.init.finaجو
خدا تعالى اثثنسس اْ مولى نا فرمان اُضضهاواما ياري اْثثجو،	خدا تعالى اپنے اْ مولى uni06460627.isol فرمان اُٹهاواما ياري اْپجو،
اْ دنو ما حسين امام ني ذكر كرينسس طهارة حاصل كري ليجو انسس تمام خاميو سي دور تهئي جاجو،	اْ دنو ما حسين امام ني ذكر كرينے طهارة حاصل كري ليجو انے uni062A06450627.finaم خاميو سي دور uni062A06BE.liga.init.mediئي جاجو،
اهنسس سدهاري ليجو،	اهنے سدهاري ليجو،
اْ اْقا حسين تو فرشته ؤ ني مصيبتو نسس كمزوريو نسس دور كرنار ؛،	اْ اْقا حسين تو فرشuni062A06BE.liga.init.medi ؤ ني مصيبتو نے كمزوريو نے دور كرuni06460627.isolر ؛،
انسس اْ دنو ما ايم دعاء كرتا} رهجو كه خدا تعالى اثثنا مولى مفضل سيف الدين اْقا ني عمر شريف نسس قيامة نا دن لكك	انے اْ دنو ما ايم دعاء كرuni062A0627.isol} رهجو uni06430647.liga.init.fina خدا تعالى اپuni06460627.isol مولى مفضل سيف الدين اْقا ني عمر شريف نے uni0642064A.liga.medi.finaامة uni06460627.isol دن لگ
دراز انسس دراز كرسس،انسس اْ مولانا نا خاكي غلام واسطسس بهي دعاء كرجو كه خدا اهنسس داعي الزمان صفوة الرحمان ني	دراز انے دراز كرے،انے اْ مولاuni06460627.isol uni06460627.isol خاكي غلام واسطے uni062806BE.liga.init.mediي دعاء كرجو uni06430647.liga.init.fina خدا اهنے داuni0639064A.liga.init.fina الزمان صفوة الرحمان ني
خدمة كرواني،	خدمة كرواني،
اْثث سككلا ني خدمة كرواني انسس اْثث سككلا نسس حسين امام ثثر رلاواما ياري اْثثسس،	اْپ سگلا ني خدمة كرواني انے اْپ سگلا نے حسين امام پر رلاواما ياري اْپے،
دعاء	دعاء
خدا تعالى تمارا سككلا نا اْل ما،	خدا تعالى uni062A06450627.finaرا سگلا uni06460627.isol اْل ما،
مال ما،	مال ما،
ويثثار ما،	ويپار ما،
روزككار ما،	روزگار ما،
ككهني انسس ككهني بركة اْثثجو،	گهني انے گهني برuni06430629.liga.init.fina اْپجو،
تمارا سككلا ني كهيتي ما ككهني بركة اْثثجو،	uni062A06450627.finaرا سگلا ني uni06430647.liga.init.finaيتي ما گهني برuni06430629.liga.init.fina اْپجو،
خدا تماري كهيتي ثثر ثثاني نا بارش ورساوسس انسس اْ حسين نا دنو ما اثثنا اْنكهو سي مفضل مولى ني بركة سي اْنسو نا	خدا uni062A06450627.finaري uni06430647.liga.init.finaيتي پر پاني uni06460627.isol uni06280627.isolرش ورساوے انے اْ حسين uni06460627.isol دنو ما اپuni06460627.isol اْنuni06430647.liga.init.finaو سي مفضل مولى ني برuni06430629.liga.init.fina سي اْنسو uni06460627.isol
بارش ورساؤجو كه جه نا سي اثثنا جان ني كهيتي هميشه سرسبز رهسس،	uni06280627.isolرش ورساؤجو uni06430647.liga.init.fina uni062C06BE.liga.init.medi uni06460627.isol سي اپuni06460627.isol جان ني uni06430647.liga.init.finaيتي uni06470645.liga.medi.finaيشه سرسبز رهے،
خدا تعالى اثثنسس سككلا نسس هر خير ني اميد كرنار كرجو انسس اهنا واسطسس كوشش كرنار كرسس،	خدا تعالى اپنے سگلا نے هر uni062E064A.liga.init.finaر ني اميد كرuni06460627.isolر كرجو انے اهuni06460627.isol واسطے كوشش كرuni06460627.isolر كرے،
خدا اثثنا هر عيب نسس مخفي راكهسس ستر كرسس انسس اهنسس ستر كرينسس سدهاري دسس،	خدا اپuni06460627.isol هر uni0639064A.liga.init.finaب نے مخuni0641064A.liga.medi.fina راuni06430647.liga.init.finaے ستر كرے انے اهنے ستر كرينے سدهاري دے،
اثثنسس اسلام نا سات دعائم ثثر عمل كرنار كرسس،	اپنے اسلام uni06460627.isol سات دعائم پر عمل كرuni06460627.isolر كرے،
يقين نا ساتهـ عمل كريئسس انسس اهنا سي خدا انسس خدا نا ولي سي قريب تهاتا رهيئسس،	يuni0642064A.liga.medi.finaن uni06460627.isol ساuni062A06BE0640.liga.init.medi عمل كريئے انے اهuni06460627.isol سي خدا انے خدا uni06460627.isol ولي سي قريب uni062A06BE.liga.init.mediاuni062A0627.isol رuni0647064A.liga.medi.finaئے،
خدا اثثنا جسم نسس ثثاك كرجو،	خدا اپuni06460627.isol جuni06330645.liga.medi.fina نے پاك كرجو،
اثثنا دلو نسس ثثاك كرجو،	اپuni06460627.isol دلو نے پاك كرجو،
اثثنا جانو نسس ثثاك كرجو،	اپuni06460627.isol جانو نے پاك كرجو،
اثثنا خيالو نسس ثثاك كرجو،	اپuni06460627.isol uni062E064A.liga.init.finaالو نے پاك كرجو،
كوئي بهي قسم ني ناثثاكي اثثنسس نه ثثظظنححسس،	كوئي uni062806BE.liga.init.mediي قuni06330645.liga.medi.fina ني uni06460627.isolپاكي اپنے uni064606BE.liga.init.medi پظظنچے،
خدا تعالى تمنسس خوش و خرم راكهجو،	خدا تعالى تمنے خوش و خرم راuni06430647.liga.init.finaجو،
أيك مولى حسين نا غم سوى كوئي غم نه دكهاؤجو!	أيك مولى حسين uni06460627.isol غم سوى كوئي غم uni064606BE.liga.init.medi دuni06430647.liga.init.finaاؤجو!
عبارة النوح	عuni06280627.isolرة النوح
أسس عزاداران حسين!	أے عزاداران حسين!
أسس ماتم داران حسين!	أے ماتم داران حسين!
خدا تمنسس وه لوككو تهكي كرجو كه جه اهنا دين نا أولياء نسس اهنا جان ني نجاة نا واسطسس كظظف بناوسس،	خدا تمنے وه لوگو uni062A06BE.liga.init.mediكي كرجو uni06430647.liga.init.fina uni062C06BE.liga.init.medi اهuni06460627.isol دين uni06460627.isol أولياء نے اهuni06460627.isol جان ني نجاة uni06460627.isol واسطے كظظف بuni06460627.isolوے،
اْسرا بناوسس،	اْسرا بuni06460627.isolوے،
تاكه جه دن ما ملائكة انسس روح صف باندهي نسس كهرٌا هسسس ته دن ما – قيامة نا دن ما اهنا واسطسس شفاعة كرينسس	uni062A0627.isoluni06430647.liga.init.fina uni062C06BE.liga.init.medi دن ما ملائuni06430629.liga.init.fina انے روح صف uni06280627.isolندuni0647064A.liga.medi.fina نے uni06430647.liga.init.finaرٌا هےس uni062A06BE.liga.init.medi دن ما – uni0642064A.liga.medi.finaامة uni06460627.isol دن ما اهuni06460627.isol واسطے شفاعة كرينے
اهنسس ثثوتانا ساتهـ جنة ما لئي داخل كرسس،	اهنے پوuni062A0627.isoluni06460627.isol ساuni062A06BE0640.liga.init.medi جنة ما لئي داخل كرے،
أسس عزاداران حسين خدا تمنسس رحمة كرجو بلكه تمنسس رحمة نا بارشو سي تر كرجو – كيم كه تميطط اْ دنو ما سيد الشهداء	أے عزاداران حسين خدا تمنے رحمة كرجو بلuni06430647.liga.init.fina تمنے رحمة uni06460627.isol uni06280627.isolرشو سي تر كرجو – كيم uni06430647.liga.init.fina تميں اْ دنو ما سيد الشهداء
نا غم ما تماري اْنكهو نسس تر كيدي ؛،	uni06460627.isol غم ما uni062A06450627.finaري اْنuni06430647.liga.init.finaو نے تر كيدي ؛،
ارسس جو تميطط اْ دنو ما حزن انسس ثثستاوانا ثثوشاك ثثظظني نسس اْنكهو سي اْنسو ني لرٌيو بظظاوي نسس حسين ثثر روسو	ارے جو تميں اْ دنو ما حزن انے پسuni062A0627.isolواuni06460627.isol پوشاك پظظني نے اْنuni06430647.liga.init.finaو سي اْنسو ني لرٌيو بظظاوي نے حسين پر روسو
تو سوطط بهلا خدا تمنسس ثثوتاني رحمة سي نظظيطط نوازسس!	تو سوں uni062806BE.liga.init.mediلا خدا تمنے پوuni062A0627.isolني رحمة سي نظuni0638064A.liga.init.finaں نوازے!
هاطط هاطط ضرور نوازسسس!	هاں هاں ضرور نوازےس!
ارسس اْ دنو ما حسين امام ثثر روئي لو روئي لو!	ارے اْ دنو ما حسين امام پر روئي لو روئي لو!
بهلا كيوي طرح سي روسو ؟	uni062806BE.liga.init.mediلا كيوي طرح سي روسو ؟
نوحه نا صاحب فرماوسس ؛	نوuni062D06BE.liga.init.medi uni06460627.isol صاحب فرماوے ؛
كه نوح و عويل ظاهر كرينسس نسس روؤ!	uni06430647.liga.init.fina نوح و عويل ظاهر كرينے نے روؤ!
اْه اْه اْه نا نعره ثثكاري نسس روؤ!	اْه اْه اْه uni06460627.isol نعره پكاري نے روؤ!
فجر ما روؤ،	فجر ما روؤ،
سانج ما روؤ!	سانج ما روؤ!
ارسس اتنو روؤ اتنا اْنسو بظظاؤ كه تميطط روتا روتا بسس دم تهئي جاؤ انسس مأتم اتنو كرو كه بسس هوش تهئي نسس ككري	ارے اتنو روؤ اتuni06460627.isol اْنسو بظظاؤ uni06430647.liga.init.fina تميں روuni062A0627.isol روuni062A0627.isol بے دم uni062A06BE.liga.init.mediئي جاؤ انے مأتم اتنو كرو uni06430647.liga.init.fina بے هوش uni062A06BE.liga.init.mediئي نے گري
جاؤ،	جاؤ،
جو اْ مثل سي كرسو تو بهي تميطط كئي ككهنو نتهي كيدو	جو اْ مثل سي كرسو تو uni062806BE.liga.init.mediي تميں كئي گهنو نuni062A06BE.liga.init.mediي كيدو
اْ مصيبة نو حق أداء نتهي كيدو!	اْ مصيبة نو حق أداء نuni062A06BE.liga.init.mediي كيدو!
ارسس اْ مصيبة ثثر تو رسول الله قبر ما روئي ؛!	ارے اْ مصيبة پر تو رسول االله قبر ما روئي ؛!
ارسس فاطمة نا كليجه جلن انسس حسرة نا سبب جلسس ؛،	ارے فاuni06370645.liga.init.mediة uni06460627.isol كليuni062C06BE.liga.init.medi جلن انے حسرة uni06460627.isol سبب جلے ؛،
بهلا ايم كيم نه هوئي!	uni062806BE.liga.init.mediلا ايم كيم uni064606BE.liga.init.medi هوئي!
كيم نه هوئي!	كيم uni064606BE.liga.init.medi هوئي!
وه حال ما كه حسين عليه الصلوة والسلام كه جه رسول الله نا كاندها نا سوار ؛	وه حال ما uni06430647.liga.init.fina حسين عليه الصلوة والسلام uni06430647.liga.init.fina uni062C06BE.liga.init.medi رسول االله uni06460627.isol كاندها uni06460627.isol سوار ؛
اْثث زمين ثثر ثثححهرائي نسس ككرا ؛!	اْپ زمين پر پچهرائي نے گرا ؛!
أيك طرف حسين نا لاشه بسس كفن بسس دفن كربلاء ني ريتي ثثر ؛،	أيك طرف حسين uni06460627.isol لاشه بے كفن بے دفن كربلاء ني ريتي پر ؛،
خون انسس مضضي سي يه تر ؛،	خون انے مٹي سي يه تر ؛،
قدمو سي اهنسس كححلسس اهل شر ؛،	قدمو سي اهنے كچلے اهل شر ؛،
نوك سناطط ثثر رأس شاهِ بحر و بر ؛،	نوك سuni06460627.isolں پر رأس شاهِ بحر و بر ؛،
أطفال و سيدات سككلا ننككي ثثيضضهـ نا اونضض ثثر كُهلسس سر ؛،	أطفال و سيدات سگلا ننگي پيٹهـ uni06460627.isol اونٹ پر كُهلے سر ؛،
دشمنو يه سككلا نسس ثثهراوسس ككامسس ككام در بدر ؛،	دuni06340645.liga.medi.finaنو يه سگلا نے پهراوے گامے گام در بدر ؛،
كه اْ سككلا لاشه ؤ خون سي مزمَّلة ؛	uni06430647.liga.init.fina اْ سگلا لاشه ؤ خون سي مزمَّلة ؛
عربي زبان ما مزملة ني سوطط معنى كه كوئي ححيز نسس اهوي لثثضضسس كه يه دهنكائي جائي،	عربي زuni06280627.isolن ما مزملة ني سوں معنى uni06430647.liga.init.fina كوئي چيز نے اهوي لپٹے uni06430647.liga.init.fina يه دهنكائي جائي،
تو حسين امام انسس اْثثنا أصحاب انسس اهل بيت نا لاشه ؤ خون ما اهوا لثثضضائيلا ؛	تو حسين امام انے اْپuni06460627.isol أصحاب انے اهل بيت uni06460627.isol لاشه ؤ خون ما اهوا لپٹائيلا ؛
كه ثثورا خون ما دهنكائي ككيا ؛،	uni06430647.liga.init.fina پورا خون ما دهنكائي گيا ؛،
كوئي بهي اهوي جككه باقي نتهي كه جظظاطط خون نا لاككو هوئي!	كوئي uni062806BE.liga.init.mediي اهوي جگه uni06280627.isoluni0642064A.liga.medi.fina نuni062A06BE.liga.init.mediي uni06430647.liga.init.fina جظظاں خون uni06460627.isol لاگو هوئي!
